NC_001224.1_RagTag	NC_001224.1	0.0	1363	738	960	89
NC_001224.1_RagTag	NC_001224.1	0.0	1258	681	819	89
NC_001224.1_RagTag	NC_001224.1	0.0	1253	678	822	89
NC_001224.1_RagTag	NC_001224.1	0.0	1225	663	767	89
NC_001224.1_RagTag	NC_001224.1	0.0	1192	645	663	89
NC_001224.1_RagTag	NC_001224.1	0.0	1179	638	739	89
NC_001224.1_RagTag	NC_001224.1	0.0	1149	622	660	89
NC_001224.1_RagTag	NC_001224.1	0.0	922	499	534	89
NC_001224.1_RagTag	NC_001224.1	0.0	867	469	559	89
NC_001224.1_RagTag	NC_001224.1	0.0	826	447	500	89
NC_001224.1_RagTag	NC_001224.1	0.0	730	395	701	89
NC_001224.1_RagTag	NC_001224.1	0.0	688	372	409	89
NC_001224.1_RagTag	NC_001224.1	4.03e-174	608	329	1022	89
NC_001224.1_RagTag	NC_001224.1	1.13e-169	593	321	704	89
NC_001224.1_RagTag	NC_001224.1	1.92e-157	553	299	500	89
NC_001224.1_RagTag	NC_001224.1	4.15e-154	542	293	592	89
NC_001224.1_RagTag	NC_001224.1	1.16e-149	527	285	363	89
NC_001224.1_RagTag	NC_001224.1	1.50e-148	523	283	293	89
NC_001224.1_RagTag	NC_001224.1	4.20e-144	508	275	495	89
NC_001224.1_RagTag	NC_001224.1	9.10e-141	497	269	576	89
NC_001224.1_RagTag	NC_001224.1	5.48e-138	488	264	514	89
NC_001224.1_RagTag	NC_001224.1	2.55e-136	483	261	261	89
NC_001224.1_RagTag	NC_001224.1	9.17e-136	481	260	264	89
NC_001224.1_RagTag	NC_001224.1	9.17e-136	481	260	273	89
NC_001224.1_RagTag	NC_001224.1	1.53e-133	473	256	379	89
NC_001224.1_RagTag	NC_001224.1	2.58e-126	449	243	717	89
NC_001224.1_RagTag	NC_001224.1	7.24e-122	435	235	746	89
NC_001224.1_RagTag	NC_001224.1	1.21e-119	427	231	515	89
NC_001224.1_RagTag	NC_001224.1	1.57e-118	424	229	692	89
NC_001224.1_RagTag	NC_001224.1	2.62e-116	416	225	252	89
NC_001224.1_RagTag	NC_001224.1	4.39e-114	409	221	680	89
NC_001224.1_RagTag	NC_001224.1	4.42e-109	392	212	597	89
NC_001224.1_RagTag	NC_001224.1	2.06e-107	387	209	526	89
NC_001224.1_RagTag	NC_001224.1	2.66e-106	383	207	547	89
NC_001224.1_RagTag	NC_001224.1	2.66e-106	383	207	397	89
NC_001224.1_RagTag	NC_001224.1	4.45e-104	375	203	875	89
NC_001224.1_RagTag	NC_001224.1	2.07e-102	370	200	624	89
NC_001224.1_RagTag	NC_001224.1	5.80e-98	355	192	823	89
NC_001224.1_RagTag	NC_001224.1	1.25e-94	344	186	663	89
NC_001224.1_RagTag	NC_001224.1	1.62e-93	340	184	221	89
NC_001224.1_RagTag	NC_001224.1	2.72e-91	333	180	629	89
NC_001224.1_RagTag	NC_001224.1	2.72e-91	333	180	574	89
NC_001224.1_RagTag	NC_001224.1	5.88e-88	322	174	439	89
NC_001224.1_RagTag	NC_001224.1	4.58e-84	309	167	488	89
NC_001224.1_RagTag	NC_001224.1	7.66e-82	302	163	427	89
NC_001224.1_RagTag	NC_001224.1	3.56e-80	296	160	542	89
NC_001224.1_RagTag	NC_001224.1	9.98e-76	281	152	520	89
NC_001224.1_RagTag	NC_001224.1	1.29e-74	278	150	160	89
NC_001224.1_RagTag	NC_001224.1	2.79e-71	267	144	473	89
NC_001224.1_RagTag	NC_001224.1	1.00e-70	265	143	323	89
NC_001224.1_RagTag	NC_001224.1	2.19e-62	237	128	128	89
NC_001224.1_RagTag	NC_001224.1	1.02e-60	231	125	141	89
NC_001224.1_RagTag	NC_001224.1	1.32e-59	228	123	610	89
NC_001224.1_RagTag	NC_001224.1	6.13e-58	222	120	327	89
NC_001224.1_RagTag	NC_001224.1	1.03e-55	215	116	468	89
NC_001224.1_RagTag	NC_001224.1	1.03e-50	198	107	370	89
NC_001224.1_RagTag	NC_001224.1	1.03e-50	198	107	520	89
NC_001224.1_RagTag	NC_001224.1	6.22e-48	189	102	166	89
NC_001224.1_RagTag	NC_001224.1	2.24e-47	187	101	451	89
NC_001224.1_RagTag	NC_001224.1	2.24e-47	187	101	273	89
NC_001224.1_RagTag	NC_001224.1	8.05e-47	185	100	448	89
NC_001224.1_RagTag	NC_001224.1	2.89e-46	183	99	199	89
NC_001224.1_RagTag	NC_001224.1	2.89e-46	183	99	790	89
NC_001224.1_RagTag	NC_001224.1	2.89e-46	183	99	549	89
NC_001224.1_RagTag	NC_001224.1	1.04e-45	182	98	539	89
NC_001224.1_RagTag	NC_001224.1	3.74e-45	180	97	784	89
NC_001224.1_RagTag	NC_001224.1	1.35e-44	178	96	620	89
NC_001224.1_RagTag	NC_001224.1	4.84e-44	176	95	477	89
NC_001224.1_RagTag	NC_001224.1	4.84e-44	176	95	366	89
NC_001224.1_RagTag	NC_001224.1	1.74e-43	174	94	511	89
NC_001224.1_RagTag	NC_001224.1	1.74e-43	174	94	596	89
NC_001224.1_RagTag	NC_001224.1	6.27e-43	172	93	301	89
NC_001224.1_RagTag	NC_001224.1	6.27e-43	172	93	506	89
NC_001224.1_RagTag	NC_001224.1	6.27e-43	172	93	377	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	430	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	443	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	457	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	279	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	267	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	186	89
NC_001224.1_RagTag	NC_001224.1	2.25e-42	171	92	474	89
NC_001224.1_RagTag	NC_001224.1	8.10e-42	169	91	460	89
NC_001224.1_RagTag	NC_001224.1	8.10e-42	169	91	469	89
NC_001224.1_RagTag	NC_001224.1	8.10e-42	169	91	218	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	381	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	220	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	449	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	311	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	344	89
NC_001224.1_RagTag	NC_001224.1	2.91e-41	167	90	400	89
NC_001224.1_RagTag	NC_001224.1	1.05e-40	165	89	385	89
NC_001224.1_RagTag	NC_001224.1	1.05e-40	165	89	639	89
NC_001224.1_RagTag	NC_001224.1	1.05e-40	165	89	221	89
NC_001224.1_RagTag	NC_001224.1	1.05e-40	165	89	498	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	271	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	237	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	410	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	428	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	484	89
NC_001224.1_RagTag	NC_001224.1	3.77e-40	163	88	567	89
NC_001224.1_RagTag	NC_001224.1	1.36e-39	161	87	344	89
NC_001224.1_RagTag	NC_001224.1	1.36e-39	161	87	344	89
NC_001224.1_RagTag	NC_001224.1	1.36e-39	161	87	479	89
NC_001224.1_RagTag	NC_001224.1	1.36e-39	161	87	284	89
NC_001224.1_RagTag	NC_001224.1	1.36e-39	161	87	339	89
NC_001224.1_RagTag	NC_001224.1	4.88e-39	159	86	354	89
NC_001224.1_RagTag	NC_001224.1	4.88e-39	159	86	111	89
NC_001224.1_RagTag	NC_001224.1	4.88e-39	159	86	714	89
NC_001224.1_RagTag	NC_001224.1	1.75e-38	158	85	537	89
NC_001224.1_RagTag	NC_001224.1	1.75e-38	158	85	406	89
NC_001224.1_RagTag	NC_001224.1	1.75e-38	158	85	219	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	371	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	276	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	235	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	308	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	395	89
NC_001224.1_RagTag	NC_001224.1	6.31e-38	156	84	450	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	459	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	217	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	476	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	457	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	591	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	483	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	554	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	631	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	403	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	337	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	441	89
NC_001224.1_RagTag	NC_001224.1	2.27e-37	154	83	391	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	168	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	518	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	681	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	468	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	415	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	447	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	404	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	549	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	558	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	372	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	400	89
NC_001224.1_RagTag	NC_001224.1	8.16e-37	152	82	259	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	448	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	176	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	415	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	195	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	204	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	355	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	578	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	504	89
NC_001224.1_RagTag	NC_001224.1	2.94e-36	150	81	366	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	270	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	252	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	457	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	420	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	287	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	362	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	226	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	662	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	265	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	155	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	484	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	479	89
NC_001224.1_RagTag	NC_001224.1	1.06e-35	148	80	484	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	169	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	277	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	381	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	327	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	299	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	465	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	665	89
NC_001224.1_RagTag	NC_001224.1	3.80e-35	147	79	808	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	404	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	177	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	335	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	383	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	349	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	339	89
NC_001224.1_RagTag	NC_001224.1	1.37e-34	145	78	329	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	432	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	616	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	302	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	1058	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	195	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	636	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	217	89
NC_001224.1_RagTag	NC_001224.1	4.91e-34	143	77	394	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	293	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	236	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	306	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	387	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	258	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	1169	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	501	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	306	89
NC_001224.1_RagTag	NC_001224.1	1.77e-33	141	76	306	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	334	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	486	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	250	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	219	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	409	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	842	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	278	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	399	89
NC_001224.1_RagTag	NC_001224.1	6.35e-33	139	75	243	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	199	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	96	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	226	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	394	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	307	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	199	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	718	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	732	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	611	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	239	89
NC_001224.1_RagTag	NC_001224.1	2.29e-32	137	74	184	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	488	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	211	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	181	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	341	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	194	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	319	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	405	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	162	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	503	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	640	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	622	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	443	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	239	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	452	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	266	89
NC_001224.1_RagTag	NC_001224.1	8.22e-32	135	73	253	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	238	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	156	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	350	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	628	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	478	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	381	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	156	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	421	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	425	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	141	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	407	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	351	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	350	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	714	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	420	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	348	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	272	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	322	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	308	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	267	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	355	89
NC_001224.1_RagTag	NC_001224.1	2.96e-31	134	72	130	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	272	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	149	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	323	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	390	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	573	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	310	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	133	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	269	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	194	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	411	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	202	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	186	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	71	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	351	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	291	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	435	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	232	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	301	89
NC_001224.1_RagTag	NC_001224.1	1.06e-30	132	71	114	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	323	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	144	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	145	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	277	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	758	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	385	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	240	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	425	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	248	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	198	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	345	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	431	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	611	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	180	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	399	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	203	89
NC_001224.1_RagTag	NC_001224.1	3.82e-30	130	70	160	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	226	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	316	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	334	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	361	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	434	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	150	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	144	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	199	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	709	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	142	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	288	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	322	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	492	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	462	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	183	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	203	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	244	89
NC_001224.1_RagTag	NC_001224.1	1.38e-29	128	69	171	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	425	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	436	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	326	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	503	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	314	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	135	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	611	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	433	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	183	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	323	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	231	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	327	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	209	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	247	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	514	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	319	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	159	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	237	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	365	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	215	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	164	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	151	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	188	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	126	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	123	89
NC_001224.1_RagTag	NC_001224.1	4.95e-29	126	68	143	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	170	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	376	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	452	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	193	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	543	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	516	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	541	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	447	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	489	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	681	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	137	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	435	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	225	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	153	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	144	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	249	89
NC_001224.1_RagTag	NC_001224.1	1.78e-28	124	67	379	89
NC_001224.1_RagTag	NC_001224.1	6.40e-28	122	66	171	89
NC_001224.1_RagTag	NC_001224.1	6.40e-28	122	66	193	89
